Time,Value,MEASURE,Description
2016,22,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2011,35.4,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2012,35.4,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2013,35.1,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2014,36.1,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2015,36.5,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2016,37.6,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2011,504,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2012,394,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2013,494,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2014,557,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2015,616,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2016,611,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2011,16.6,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2012,14.2,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2013,14.7,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2014,22.3,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2015,27.5,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2016,29.6,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2011,2592,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2012,2330,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2013,2070,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2014,2990,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2015,3525,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2016,2018,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2011,32924,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2012,36158,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2013,29690,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2014,39975,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2015,44625,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2016,48441,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2015,796,PENSION_2,Age Pension - Centrelink (no.)
2016,777,PENSION_2,Age Pension - Centrelink (no.)
2017,717,PENSION_2,Age Pension - Centrelink (no.)
2018,690,PENSION_2,Age Pension - Centrelink (no.)
2015,34,PENSION_6,Carer Payment (no.)
2016,37,PENSION_6,Carer Payment (no.)
2017,33,PENSION_6,Carer Payment (no.)
2018,30,PENSION_6,Carer Payment (no.)
2015,154,PENSION_7,Disability Support Pension (no.)
2016,145,PENSION_7,Disability Support Pension (no.)
2017,142,PENSION_7,Disability Support Pension (no.)
2018,140,PENSION_7,Disability Support Pension (no.)
2015,146,PENSION_8,Newstart Allowance (no.)
2016,106,PENSION_8,Newstart Allowance (no.)
2017,93,PENSION_8,Newstart Allowance (no.)
2018,83,PENSION_8,Newstart Allowance (no.)
2015,29,PENSION_10,Parenting Payment - Single (no.)
2016,32,PENSION_10,Parenting Payment - Single (no.)
2017,30,PENSION_10,Parenting Payment - Single (no.)
2018,30,PENSION_10,Parenting Payment - Single (no.)
2015,162,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2016,133,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2017,100,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2018,81,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2016,7,PENSION_12,Youth Allowance (Other) (no.)
2018,8,PENSION_12,Youth Allowance (Other) (no.)
2013,353,PENSION_13,Family Tax Benefit A (no.)
2014,332,PENSION_13,Family Tax Benefit A (no.)
2015,307,PENSION_13,Family Tax Benefit A (no.)
2016,292,PENSION_13,Family Tax Benefit A (no.)
2017,255,PENSION_13,Family Tax Benefit A (no.)
2018,239,PENSION_13,Family Tax Benefit A (no.)
2013,318,PENSION_14,Family Tax Benefit B (no.)
2014,297,PENSION_14,Family Tax Benefit B (no.)
2015,288,PENSION_14,Family Tax Benefit B (no.)
2016,253,PENSION_14,Family Tax Benefit B (no.)
2017,211,PENSION_14,Family Tax Benefit B (no.)
2018,201,PENSION_14,Family Tax Benefit B (no.)
2016,17,PERSINC_2,Persons earning $1-$499 per week (%)
2016,15.9,PERSINC_3,Persons earning $500-$999 per week (%)
2016,28.2,PERSINC_4,Persons earning $1000-$1999 per week (%)
2016,9.1,PERSINC_5,Persons earning $2000-$2999 per week (%)
2016,7.7,PERSINC_6,Persons earning $3000 or more per week (%)
2016,9.1,PERSINC_7,Persons earning nil income (%)
2016,0.4,PERSINC_8,Persons with a negative income (%)
2011,1128,EQUIV_2,Median equivalised total household income (weekly)  ($)
2016,1416,EQUIV_2,Median equivalised total household income (weekly)  ($)
2016,142,PRESCH_2,4 year olds enrolled in preschool or in a preschool program (no.)
2017,110,PRESCH_2,4 year olds enrolled in preschool or in a preschool program (no.)
2016,30,PRESCH_3,5 year olds enrolled in preschool or in a preschool program (no.)
2017,35,PRESCH_3,5 year olds enrolled in preschool or in a preschool program (no.)
2016,32,PRESCH_5,Total enrolled in preschool (no.)
2017,26,PRESCH_5,Total enrolled in preschool (no.)
2016,132,PRESCH_6,Enrolled in preschool program within a long day care centre (no.)
2017,112,PRESCH_6,Enrolled in preschool program within a long day care centre (no.)
2016,9,PRESCH_7,Children enrolled across more than one provider type (no.)
2017,7,PRESCH_7,Children enrolled across more than one provider type (no.)
2016,171,PRESCH_8,Total enrolled in a preschool program (no.)
2017,145,PRESCH_8,Total enrolled in a preschool program (no.)
2016,10,PRESCH_10,Children attending preschool for less than 15 hours (no.)
2017,9,PRESCH_10,Children attending preschool for less than 15 hours (no.)
2016,151,PRESCH_11,Children attending preschool for 15 hours or more (no.)
2017,131,PRESCH_11,Children attending preschool for 15 hours or more (no.)
2011,71.7,SCHOOL_2,With Post School Qualifications (%)
2016,75.5,SCHOOL_2,With Post School Qualifications (%)
2011,10.6,SCHOOL_3,With Postgraduate Degree (%)
2016,12.5,SCHOOL_3,With Postgraduate Degree (%)
2011,2.3,SCHOOL_4,With Graduate Diploma/Graduate Certificate (%)
2016,2.7,SCHOOL_4,With Graduate Diploma/Graduate Certificate (%)
2011,27.9,SCHOOL_5,With Bachelor Degree (%)
2016,28.8,SCHOOL_5,With Bachelor Degree (%)
2011,9.2,SCHOOL_6,With Advanced Diploma/Diploma (%)
2016,8.2,SCHOOL_6,With Advanced Diploma/Diploma (%)
2011,10.4,SCHOOL_7,With Certificate (%)
2016,9.6,SCHOOL_7,With Certificate (%)
2011,11.3,SCHOOL_8,Post School Qualifications - Inadequately described (%)
2016,13.8,SCHOOL_8,Post School Qualifications - Inadequately described (%)
2011,308,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2012,318,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2013,347,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2014,368,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2015,369,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2016,410,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2011,71.9,HIGH_2,Completed Year 12 or equivalent (%)
2016,72.1,HIGH_2,Completed Year 12 or equivalent (%)
2011,3.5,HIGH_3,Completed Year 11 or equivalent (%)
2016,3.6,HIGH_3,Completed Year 11 or equivalent (%)
2011,10.2,HIGH_4,Completed Year 10 or equivalent (%)
2016,7.7,HIGH_4,Completed Year 10 or equivalent (%)
2011,2.5,HIGH_5,Completed Year 9 or equivalent (%)
2016,2,HIGH_5,Completed Year 9 or equivalent (%)
2011,2.4,HIGH_6,Completed Year 8 or below (%)
2016,1.8,HIGH_6,Completed Year 8 or below (%)
2011,0.6,HIGH_7,Did not go to school (%)
2016,0.4,HIGH_7,Did not go to school (%)
2011,9,HIGH_8,Highest Year of School Completed - Not stated (%)
2016,12.3,HIGH_8,Highest Year of School Completed - Not stated (%)
2011,13.2,EMP_OCC_2,Managers (%)
2016,15.1,EMP_OCC_2,Managers (%)
2011,38.8,EMP_OCC_3,Professionals (%)
2016,39.6,EMP_OCC_3,Professionals (%)
2011,9.3,EMP_OCC_4,Technicians and trades workers (%)
2016,9,EMP_OCC_4,Technicians and trades workers (%)
2011,9.5,EMP_OCC_5,Community and personal service workers (%)
2016,8.8,EMP_OCC_5,Community and personal service workers (%)
2011,13.8,EMP_OCC_6,Clerical and administrative workers (%)
2016,12.9,EMP_OCC_6,Clerical and administrative workers (%)
2011,7.1,EMP_OCC_7,Sales workers (%)
2016,6.9,EMP_OCC_7,Sales workers (%)
2011,2.1,EMP_OCC_8,Machinery operators and drivers (%)
2016,2,EMP_OCC_8,Machinery operators and drivers (%)
2011,4.9,EMP_OCC_9,Labourers (%)
2016,4.4,EMP_OCC_9,Labourers (%)
2011,1.2,EMP_OCC_10,Occupation of Employed Persons - Inadequately described (%)
2016,1.3,EMP_OCC_10,Occupation of Employed Persons - Inadequately described (%)
2011,0.9,YOUTH_2,Working full-time and studying part-time (%)
2016,1.6,YOUTH_2,Working full-time and studying part-time (%)
2016,1.1,YOUTH_3,Working part time and studying part-time (%)
2011,16,YOUTH_4,Working part-time and studying full-time (%)
2016,18.1,YOUTH_4,Working part-time and studying full-time (%)
2011,5.4,YOUTH_5,Working full-time (not studying) (%)
2016,3.2,YOUTH_5,Working full-time (not studying) (%)
2011,58.7,YOUTH_6,Studying full-time (not working) (%)
2016,59.4,YOUTH_6,Studying full-time (not working) (%)
2011,0.9,YOUTH_7,Working full-time and studying full-time (%)
2016,0.7,YOUTH_7,Working full-time and studying full-time (%)
2011,84.2,YOUTH_8,Fully engaged (%)
2016,85.2,YOUTH_8,Fully engaged (%)
2011,462,YOUTH_9,Total persons aged 15-19 years (no.)
2016,554,YOUTH_9,Total persons aged 15-19 years (no.)
2011,6612,LF_2,Labour Force (no. )
2016,7246,LF_2,Labour Force (no. )
2011,345,LF_3,Unemployed (no. )
2016,292,LF_3,Unemployed (no. )
2011,5.2,LF_4,Unemployment rate (%)
2016,4,LF_4,Unemployment rate (%)
2011,66.9,LF_5,Participation rate (%)
2016,64.5,LF_5,Participation rate (%)
2011,4515,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2012,4683,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2013,4796,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2014,5089,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2015,5382,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2016,5362,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2011,2.9,ACTIV_2,Persons who have need for assistance with core activities (%)
2016,3,ACTIV_2,Persons who have need for assistance with core activities (%)
2011,2973,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2012,2845,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2013,2948,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2014,3019,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2015,3113,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2016,3037,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2011,181,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2012,189,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2013,180,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2014,200,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2015,200,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2016,200,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2011,24,WORK_TRAV_3,Used one method - Train or tram (no.)
2016,56,WORK_TRAV_3,Used one method - Train or tram (no.)
2011,1410,WORK_TRAV_4,Used one method - Bus (no.)
2016,1782,WORK_TRAV_4,Used one method - Bus (no.)
2011,2448,WORK_TRAV_5,Used one method - Car (as driver or passenger) (no.)
2016,2499,WORK_TRAV_5,Used one method - Car (as driver or passenger) (no.)
2011,75,WORK_TRAV_6,Used one method - Motor bike/scooter (no.)
2016,96,WORK_TRAV_6,Used one method - Motor bike/scooter (no.)
2011,138,WORK_TRAV_7,Used one method - Bicycle (no.)
2016,167,WORK_TRAV_7,Used one method - Bicycle (no.)
2011,51,WORK_TRAV_8,Used one method - Other (inc. taxis) (no.)
2016,68,WORK_TRAV_8,Used one method - Other (inc. taxis) (no.)
2011,848,WORK_TRAV_9,Used one method - Walked only (no.)
2016,911,WORK_TRAV_9,Used one method - Walked only (no.)
2011,5049,WORK_TRAV_10,Used one method - Total - used one method (no.)
2016,5611,WORK_TRAV_10,Used one method - Total - used one method (no.)
2011,345,WORK_TRAV_12,Total - used more than one method (no. )
2016,425,WORK_TRAV_12,Total - used more than one method (no. )
2011,262,WORK_TRAV_14,Other - Worked from home (no.)
2016,279,WORK_TRAV_14,Other - Worked from home (no.)
2011,554,WORK_TRAV_15,Other - Employed but did not go to work (no.)
2016,591,WORK_TRAV_15,Other - Employed but did not go to work (no.)
2011,57,WORK_TRAV_16,Other - Method of travel not stated (no.)
2016,48,WORK_TRAV_16,Other - Method of travel not stated (no.)
2011,6267,WORK_TRAV_17,Total employed (no.)
2016,6954,WORK_TRAV_17,Total employed (no.)
2011,1188,HHTYPE_2,Lone person households (no.)
2016,1243,HHTYPE_2,Lone person households (no.)
2011,573,HHTYPE_3,Group households (no.)
2016,636,HHTYPE_3,Group households (no.)
2011,2670,HHTYPE_4,Family households (no.)
2016,2882,HHTYPE_4,Family households (no.)
2011,4427,HHTYPE_5,Total households (no.)
2016,4762,HHTYPE_5,Total households (no.)
2011,2.4,HHTYPE_6,Average household size (no. of persons)
2016,2.4,HHTYPE_6,Average household size (no. of persons)
2011,987,FAMILY_2,Couple families with children under 15 and/or dependent students (no.)
2016,1104,FAMILY_2,Couple families with children under 15 and/or dependent students (no.)
2011,152,FAMILY_3,Couple families with non-dependent children only (no.)
2016,171,FAMILY_3,Couple families with non-dependent children only (no.)
2011,1127,FAMILY_4,Couple families without children (no.)
2016,1178,FAMILY_4,Couple families without children (no.)
2011,202,FAMILY_5,One parent families with children under 15 and/or dependent students (no.)
2016,217,FAMILY_5,One parent families with children under 15 and/or dependent students (no.)
2011,131,FAMILY_6,One parent families with non-dependent children only (no.)
2016,149,FAMILY_6,One parent families with non-dependent children only (no.)
2011,101,FAMILY_7,Other families (no.)
2016,93,FAMILY_7,Other families (no.)
2011,2706,FAMILY_8,Total families (no.)
2016,2922,FAMILY_8,Total families (no.)
2011,2.8,FAMILY_9,Average family size (no. of persons)
2016,2.8,FAMILY_9,Average family size (no. of persons)
2011,3286,MARRIAGE_2,Married in a registered marriage (no.)
2016,3357,MARRIAGE_2,Married in a registered marriage (no.)
2011,1118,MARRIAGE_3,Married in a de facto marriage (no.)
2016,1391,MARRIAGE_3,Married in a de facto marriage (no.)
2011,4129,MARRIAGE_4,Not married (no.)
2016,4561,MARRIAGE_4,Not married (no.)
2011,37.6,MARRIAGE_5,Married (%)
2016,35.7,MARRIAGE_5,Married (%)
2011,49.6,MARRIAGE_6,Never Married (%)
2016,52.2,MARRIAGE_6,Never Married (%)
2011,4,MARRIAGE_7,Widowed (%)
2016,3.6,MARRIAGE_7,Widowed (%)
2011,6.9,MARRIAGE_8,Divorced (%)
2016,6.4,MARRIAGE_8,Divorced (%)
2011,1.9,MARRIAGE_9,Separated (%)
2016,2,MARRIAGE_9,Separated (%)
2016,88.6,INTERNET_2,Internet accessed from dwelling (%)
2016,9.3,INTERNET_3,Internet not accessed from dwelling (%)
2011,1967,RENT_2,Average monthly household rental payment ($)
2016,2459,RENT_2,Average monthly household rental payment ($)
2011,2853,RENT_3,Average monthly household mortgage payment ($)
2016,2856,RENT_3,Average monthly household mortgage payment ($)
2011,68.6,CHILDCAR_2,Persons who did not provide child care (%)
2016,66,CHILDCAR_2,Persons who did not provide child care (%)
2011,17,CHILDCAR_3,Persons who cared for own child/children (%)
2016,17.2,CHILDCAR_3,Persons who cared for own child/children (%)
2011,4.8,CHILDCAR_4,Persons who cared for other child/children (%)
2016,4.3,CHILDCAR_4,Persons who cared for other child/children (%)
2011,0.9,CHILDCAR_5,Persons who cared for own child/children and other child/children (%)
2016,0.6,CHILDCAR_5,Persons who cared for own child/children and other child/children (%)
2011,8.8,CHILDCAR_6,Unpaid Child Care - Not stated (%)
2016,11.9,CHILDCAR_6,Unpaid Child Care - Not stated (%)
2011,8.5,UNPAIDW_2,Persons who provided unpaid assistance to a person with a disability (%)
2016,8.7,UNPAIDW_2,Persons who provided unpaid assistance to a person with a disability (%)
2011,16.9,UNPAIDW_3,Persons undertaking voluntary work for an organisation or group (%)
2016,18,UNPAIDW_3,Persons undertaking voluntary work for an organisation or group (%)
2011,1.6,CHILD_2,Average number of all children in a family
2016,1.7,CHILD_2,Average number of all children in a family
2016,346,HOUSE_2,Dwellings with extra bedrooms needed (no.)
2016,2398,HOUSE_3,Dwellings with bedrooms spare (no.)
2016,1721,HOUSE_4,Dwellings with no bedrooms needed or spare (no.)
2011,941,DWELL_2,Separate house (no.)
2016,838,DWELL_2,Separate house (no.)
2011,712,DWELL_3,Semi-detached
2016,823,DWELL_3,Semi-detached
2011,2715,DWELL_4,Flat or apartment (no.)
2016,2983,DWELL_4,Flat or apartment (no.)
2011,57,DWELL_5,Other dwelling (no.)
2016,101,DWELL_5,Other dwelling (no.)
2011,25.1,TENURE_2,Owned Outright (%)
2016,22.6,TENURE_2,Owned Outright (%)
2011,23.5,TENURE_3,Owned with a mortgage (%)
2016,22.4,TENURE_3,Owned with a mortgage (%)
2011,48.8,TENURE_4,Rented (%)
2016,52.4,TENURE_4,Rented (%)
2018,337.3,LAND,Land Area (ha)
2014,106,SOLAR_2,Small-scale solar panel system installations (no.)
2015,118,SOLAR_2,Small-scale solar panel system installations (no.)
2016,130,SOLAR_2,Small-scale solar panel system installations (no.)
2017,145,SOLAR_2,Small-scale solar panel system installations (no.)
2015,11.3,SOLAR_3,Increase in installations from previous year (%)
2016,10.2,SOLAR_3,Increase in installations from previous year (%)
2017,11.5,SOLAR_3,Increase in installations from previous year (%)
2014,71,SOLAR_4,Solar water heater installations (no.)
2015,72,SOLAR_4,Solar water heater installations (no.)
2016,74,SOLAR_4,Solar water heater installations (no.)
2017,74,SOLAR_4,Solar water heater installations (no.)
2015,1.4,SOLAR_5,Increase in SWH installations from previous year (%)
2016,2.8,SOLAR_5,Increase in SWH installations from previous year (%)
2013,163,BD_2,Births and Deaths - Births (no.)
2014,185,BD_2,Births and Deaths - Births (no.)
2015,192,BD_2,Births and Deaths - Births (no.)
2016,192,BD_2,Births and Deaths - Births (no.)
2017,195,BD_2,Births and Deaths - Births (no.)
2013,1.4,BD_3,Births and Deaths - Total fertility rate (per female) (rate)
2014,1.4,BD_3,Births and Deaths - Total fertility rate (per female) (rate)
2015,1.3,BD_3,Births and Deaths - Total fertility rate (per female) (rate)
2016,1.4,BD_3,Births and Deaths - Total fertility rate (per female) (rate)
2017,1.4,BD_3,Births and Deaths - Total fertility rate (per female) (rate)
2013,62,BD_4,Births and Deaths - Deaths (no.)
2014,66,BD_4,Births and Deaths - Deaths (no.)
2015,65,BD_4,Births and Deaths - Deaths (no.)
2016,51,BD_4,Births and Deaths - Deaths (no.)
2017,70,BD_4,Births and Deaths - Deaths (no.)
2013,4.6,BD_5,Births and Deaths - Standardised death rate (per 1000 population) (rate)
2014,4.8,BD_5,Births and Deaths - Standardised death rate (per 1000 population) (rate)
2015,5,BD_5,Births and Deaths - Standardised death rate (per 1000 population) (rate)
2016,4.5,BD_5,Births and Deaths - Standardised death rate (per 1000 population) (rate)
2017,4.3,BD_5,Births and Deaths - Standardised death rate (per 1000 population) (rate)
2017,138,PENSION_16,Carer Allowance (no.)
2018,133,PENSION_16,Carer Allowance (no.)
2017,7,PENSION_17,Parenting Payment - Partnered (no.)
2018,8,PENSION_17,Parenting Payment - Partnered (no.)
2017,390,PENSION_18,Commonwealth Rent Assistance (no.)
2018,360,PENSION_18,Commonwealth Rent Assistance (no.)
2011,92.3,STRESS_2,Households where mortgage repayments are less than 30% of household income (%)
2016,95.4,STRESS_2,Households where mortgage repayments are less than 30% of household income (%)
2011,7.7,STRESS_3,Households with mortgage repayments greater than or equal to 30% of household income (%)
2016,4.6,STRESS_3,Households with mortgage repayments greater than or equal to 30% of household income (%)
2011,81.5,STRESS_4,Households where rent payments are less than 30% of household income (%)
2016,79.8,STRESS_4,Households where rent payments are less than 30% of household income (%)
2011,18.5,STRESS_5,Households with rent payments greater than or equal to 30% of household income (%)
2016,20.2,STRESS_5,Households with rent payments greater than or equal to 30% of household income (%)
2017,1114,MIGRATION_2,Internal Arrivals (no.)
2018,1389,MIGRATION_2,Internal Arrivals (no.)
2017,1397,MIGRATION_3,Internal Departures (no.)
2018,1681,MIGRATION_3,Internal Departures (no.)
2017,-283,MIGRATION_4,Net Internal Migration (no.)
2018,-292,MIGRATION_4,Net Internal Migration (no.)
2017,1053,MIGRATION_5,Overseas Arrivals (no.)
2018,932,MIGRATION_5,Overseas Arrivals (no.)
2017,568,MIGRATION_6,Overseas Departures (no.)
2018,622,MIGRATION_6,Overseas Departures (no.)
2017,485,MIGRATION_7,Net Overseas Migration (no.)
2018,310,MIGRATION_7,Net Overseas Migration (no.)
2012,6261,LEED_2,Number of Jobs - Females
2013,6702,LEED_2,Number of Jobs - Females
2014,6716,LEED_2,Number of Jobs - Females
2015,6618,LEED_2,Number of Jobs - Females
2016,6806,LEED_2,Number of Jobs - Females
2012,5746,LEED_3,Number of Jobs - Males
2013,6076,LEED_3,Number of Jobs - Males
2014,6157,LEED_3,Number of Jobs - Males
2015,6212,LEED_3,Number of Jobs - Males
2016,6177,LEED_3,Number of Jobs - Males
2012,12003,LEED_4,Number of Jobs - Persons
2013,12775,LEED_4,Number of Jobs - Persons
2014,12874,LEED_4,Number of Jobs - Persons
2015,12833,LEED_4,Number of Jobs - Persons
2016,12984,LEED_4,Number of Jobs - Persons
2012,142,LEED_5,"Number of Employee Jobs - Agriculture, forestry and fishing"
2013,149,LEED_5,"Number of Employee Jobs - Agriculture, forestry and fishing"
2014,138,LEED_5,"Number of Employee Jobs - Agriculture, forestry and fishing"
2015,108,LEED_5,"Number of Employee Jobs - Agriculture, forestry and fishing"
2016,145,LEED_5,"Number of Employee Jobs - Agriculture, forestry and fishing"
2014,20,LEED_6,Number of Employee Jobs - Mining
2012,270,LEED_7,Number of Employee Jobs - Manufacturing
2013,312,LEED_7,Number of Employee Jobs - Manufacturing
2014,285,LEED_7,Number of Employee Jobs - Manufacturing
2015,278,LEED_7,Number of Employee Jobs - Manufacturing
2016,303,LEED_7,Number of Employee Jobs - Manufacturing
2012,38,LEED_8,"Number of Employee Jobs - Electricity, gas water and waste services"
2013,44,LEED_8,"Number of Employee Jobs - Electricity, gas water and waste services"
2014,56,LEED_8,"Number of Employee Jobs - Electricity, gas water and waste services"
2015,54,LEED_8,"Number of Employee Jobs - Electricity, gas water and waste services"
2016,45,LEED_8,"Number of Employee Jobs - Electricity, gas water and waste services"
2012,489,LEED_9,Number of Employee Jobs - Construction
2013,583,LEED_9,Number of Employee Jobs - Construction
2014,695,LEED_9,Number of Employee Jobs - Construction
2015,703,LEED_9,Number of Employee Jobs - Construction
2016,658,LEED_9,Number of Employee Jobs - Construction
2012,333,LEED_10,Number of Employee Jobs - Wholesale trade
2013,388,LEED_10,Number of Employee Jobs - Wholesale trade
2014,374,LEED_10,Number of Employee Jobs - Wholesale trade
2015,402,LEED_10,Number of Employee Jobs - Wholesale trade
2016,369,LEED_10,Number of Employee Jobs - Wholesale trade
2012,686,LEED_11,Number of Employee Jobs - Retail trade
2013,673,LEED_11,Number of Employee Jobs - Retail trade
2014,714,LEED_11,Number of Employee Jobs - Retail trade
2015,710,LEED_11,Number of Employee Jobs - Retail trade
2016,722,LEED_11,Number of Employee Jobs - Retail trade
2012,772,LEED_12,Number of Employee Jobs - Accommodation and food services
2013,798,LEED_12,Number of Employee Jobs - Accommodation and food services
2014,851,LEED_12,Number of Employee Jobs - Accommodation and food services
2015,923,LEED_12,Number of Employee Jobs - Accommodation and food services
2016,951,LEED_12,Number of Employee Jobs - Accommodation and food services
2012,308,LEED_13,"Number of Employee Jobs - Transport, postal and warehousing "
2013,285,LEED_13,"Number of Employee Jobs - Transport, postal and warehousing "
2014,280,LEED_13,"Number of Employee Jobs - Transport, postal and warehousing "
2015,261,LEED_13,"Number of Employee Jobs - Transport, postal and warehousing "
2016,260,LEED_13,"Number of Employee Jobs - Transport, postal and warehousing "
2012,450,LEED_14,Number of Employee Jobs - Information media and telecommunications
2013,424,LEED_14,Number of Employee Jobs - Information media and telecommunications
2014,455,LEED_14,Number of Employee Jobs - Information media and telecommunications
2015,413,LEED_14,Number of Employee Jobs - Information media and telecommunications
2016,460,LEED_14,Number of Employee Jobs - Information media and telecommunications
2012,659,LEED_15,Number of Employee Jobs - Finance and insurance services
2013,663,LEED_15,Number of Employee Jobs - Finance and insurance services
2014,667,LEED_15,Number of Employee Jobs - Finance and insurance services
2015,726,LEED_15,Number of Employee Jobs - Finance and insurance services
2016,753,LEED_15,Number of Employee Jobs - Finance and insurance services
2012,190,LEED_16,"Number of Employee Jobs - Rental, hiring and real estate services"
2013,202,LEED_16,"Number of Employee Jobs - Rental, hiring and real estate services"
2014,226,LEED_16,"Number of Employee Jobs - Rental, hiring and real estate services"
2015,241,LEED_16,"Number of Employee Jobs - Rental, hiring and real estate services"
2016,227,LEED_16,"Number of Employee Jobs - Rental, hiring and real estate services"
2012,1077,LEED_17,"Number of Employee Jobs - Professional, scientific and technical services"
2013,1125,LEED_17,"Number of Employee Jobs - Professional, scientific and technical services"
2014,1168,LEED_17,"Number of Employee Jobs - Professional, scientific and technical services"
2015,1297,LEED_17,"Number of Employee Jobs - Professional, scientific and technical services"
2016,1323,LEED_17,"Number of Employee Jobs - Professional, scientific and technical services"
2012,1139,LEED_18,Number of Employee Jobs - Administrative and support services
2013,1187,LEED_18,Number of Employee Jobs - Administrative and support services
2014,1263,LEED_18,Number of Employee Jobs - Administrative and support services
2015,1253,LEED_18,Number of Employee Jobs - Administrative and support services
2016,1336,LEED_18,Number of Employee Jobs - Administrative and support services
2012,566,LEED_19,Number of Employee Jobs - Public administration and safety
2013,604,LEED_19,Number of Employee Jobs - Public administration and safety
2014,642,LEED_19,Number of Employee Jobs - Public administration and safety
2015,612,LEED_19,Number of Employee Jobs - Public administration and safety
2016,546,LEED_19,Number of Employee Jobs - Public administration and safety
2012,1150,LEED_20,Number of Employee Jobs - Education and training
2013,1232,LEED_20,Number of Employee Jobs - Education and training
2014,1280,LEED_20,Number of Employee Jobs - Education and training
2015,1282,LEED_20,Number of Employee Jobs - Education and training
2016,1262,LEED_20,Number of Employee Jobs - Education and training
2012,1476,LEED_21,Number of Employee Jobs - Health care and social assistance
2013,1899,LEED_21,Number of Employee Jobs - Health care and social assistance
2014,1523,LEED_21,Number of Employee Jobs - Health care and social assistance
2015,1416,LEED_21,Number of Employee Jobs - Health care and social assistance
2016,1412,LEED_21,Number of Employee Jobs - Health care and social assistance
2012,312,LEED_22,Number of Employee Jobs - Arts and recreation services
2013,293,LEED_22,Number of Employee Jobs - Arts and recreation services
2014,347,LEED_22,Number of Employee Jobs - Arts and recreation services
